Video,Quality,Video Bytes Downloaded,Loaded Percentage,Longitude,Latitude,RSRP,RSRQ,SNR,DL_bitrate,UL_bitrate,State,EVENT,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,Eid_num
idCX7o-9Hr4,hd2160,0.8278444181,82.8,-90.120264,29.934112,-113.0,-13.0,30.0,107021.0,730.0,D,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,0.8278444181,82.8,-90.120264,29.934112,-113.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-109.0,-14.0,6.0,17
idCX7o-9Hr4,hd2160,0.8278444181,82.8,-90.120264,29.934112,-113.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-109.0,-14.0,6.0,17
idCX7o-9Hr4,hd2160,0.8329394464,83.3,-90.120264,29.934112,-113.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-109.0,-12.0,6.0,17
idCX7o-9Hr4,hd2160,0.8329394464,83.3,-90.120264,29.934112,-113.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-109.0,-12.0,6.0,17
idCX7o-9Hr4,hd2160,0.8383284215,83.8,-90.120264,29.934112,-113.0,-13.0,30.0,67651.0,580.0,D,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,0.8383284215,83.8,-90.120264,29.934112,-113.0,-13.0,30.0,0.0,0.0,D,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,0.8448931729,84.5,-90.120264,29.934112,-113.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,0.8448931729,84.5,-90.120264,29.934112,-113.0,-13.0,30.0,0.0,0.0,D,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,0.8499882011,85.0,-90.120264,29.934112,-113.0,-13.0,25.0,9.0,0.0,D,PERIODIC,-110.0,-14.0,6.0,17
idCX7o-9Hr4,hd2160,0.8559650644,85.6,-90.120264,29.934112,-113.0,-13.0,25.0,77280.0,1598.0,D,PERIODIC,-110.0,-14.0,6.0,17
idCX7o-9Hr4,hd2160,0.8559650644,85.6,-90.120264,29.934112,-113.0,-13.0,35.0,0.0,0.0,D,PERIODIC,-109.0,-12.0,4.0,17
idCX7o-9Hr4,hd2160,0.8559650644,85.6,-90.120264,29.934112,-113.0,-13.0,35.0,1.0,1.0,D,PERIODIC,-109.0,-12.0,4.0,17
idCX7o-9Hr4,hd2160,0.8620399071,86.2,-90.120264,29.934112,-113.0,-13.0,35.0,0.0,0.0,I,PERIODIC,-109.0,-14.0,4.0,17
idCX7o-9Hr4,hd2160,0.8620399071,86.2,-90.120264,29.934112,-113.0,-13.0,35.0,0.0,0.0,I,PERIODIC,-109.0,-14.0,4.0,17
idCX7o-9Hr4,hd2160,0.8670369559,86.7,-90.120264,29.934112,-113.0,-13.0,35.0,0.0,836.0,D,PERIODIC,-109.0,-13.0,4.0,17
idCX7o-9Hr4,hd2160,0.8733077632,87.3,-90.120264,29.934112,-113.0,-13.0,35.0,0.0,0.0,I,PERIODIC,-109.0,-13.0,4.0,17
idCX7o-9Hr4,hd2160,0.8733077632,87.3,-90.120264,29.934112,-113.0,-13.0,35.0,0.0,0.0,D,PERIODIC,-109.0,-12.0,4.0,17
idCX7o-9Hr4,hd2160,0.8791866442,87.9,-90.120264,29.934112,-113.0,-13.0,35.0,1.0,1.0,D,PERIODIC,-109.0,-12.0,4.0,17
idCX7o-9Hr4,hd2160,0.8791866442,87.9,-90.120264,29.934112,-113.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-109.0,-11.0,6.0,17
idCX7o-9Hr4,hd2160,0.8840857107,88.4,-90.120264,29.934112,-113.0,-13.0,25.0,109051.0,811.0,D,PERIODIC,-109.0,-11.0,6.0,17
idCX7o-9Hr4,hd2160,0.8840857107,88.4,-90.120264,29.934112,-114.0,-13.0,25.0,1.0,1.0,D,PERIODIC,-109.0,-11.0,5.0,17
idCX7o-9Hr4,hd2160,0.8905524797,89.1,-90.120264,29.934112,-114.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-109.0,-11.0,5.0,17
idCX7o-9Hr4,hd2160,0.8905524797,89.1,-90.120264,29.934112,-114.0,-13.0,25.0,6.0,8.0,D,PERIODIC,-109.0,-13.0,5.0,17
idCX7o-9Hr4,hd2160,0.8963333813,89.6,-90.120264,29.934112,-114.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-109.0,-13.0,5.0,17
idCX7o-9Hr4,hd2160,0.8963333813,89.6,-90.120264,29.934112,-114.0,-13.0,20.0,71967.0,1812.0,D,PERIODIC,-109.0,-14.0,6.0,17
idCX7o-9Hr4,hd2160,0.9011344655,90.1,-90.120264,29.934112,-114.0,-13.0,20.0,0.0,0.0,D,PERIODIC,-109.0,-14.0,6.0,17
idCX7o-9Hr4,hd2160,0.9063274789,90.6,-90.120264,29.934112,-115.0,-13.0,20.0,0.0,3.0,D,PERIODIC,-110.0,-13.0,4.0,17
idCX7o-9Hr4,hd2160,0.9063274789,90.6,-90.120264,29.934112,-115.0,-13.0,20.0,0.0,0.0,I,PERIODIC,-110.0,-13.0,4.0,17
idCX7o-9Hr4,hd2160,0.9063274789,90.6,-90.120264,29.934112,-114.0,-13.0,25.0,1.0,0.0,D,PERIODIC,-110.0,-12.0,5.0,17
idCX7o-9Hr4,hd2160,0.912794248,91.3,-90.120264,29.934112,-114.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-110.0,-12.0,5.0,17
idCX7o-9Hr4,hd2160,0.9131861714,91.3,-90.120264,29.934112,-113.0,-13.0,30.0,97517.0,1166.0,D,PERIODIC,-110.0,-12.0,5.0,17
idCX7o-9Hr4,hd2160,0.9181832202,91.8,-90.120264,29.934112,-113.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-110.0,-12.0,5.0,17
idCX7o-9Hr4,hd2160,0.9181832202,91.8,-90.120264,29.934112,-113.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-109.0,-12.0,1.0,17
idCX7o-9Hr4,hd2160,0.9234742131,92.3,-90.120264,29.934112,-113.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-109.0,-12.0,1.0,17
idCX7o-9Hr4,hd2160,0.9234742131,92.3,-90.120264,29.934112,-113.0,-13.0,25.0,110557.0,831.0,D,PERIODIC,-109.0,-13.0,5.0,17
idCX7o-9Hr4,hd2160,0.9301369468,93.0,-90.120264,29.934112,-113.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-109.0,-13.0,5.0,17
idCX7o-9Hr4,hd2160,0.9301369468,93.0,-90.120264,29.934112,-113.0,-13.0,25.0,0.0,0.0,I,PERIODIC,-110.0,-12.0,5.0,17
idCX7o-9Hr4,hd2160,0.935231975,93.5,-90.120264,29.934112,-113.0,-13.0,25.0,0.0,0.0,D,PERIODIC,-110.0,-12.0,5.0,17
idCX7o-9Hr4,hd2160,0.9406209502,94.1,-90.120264,29.934112,-113.0,-13.0,25.0,13.0,14.0,D,PERIODIC,-109.0,-11.0,5.0,17
idCX7o-9Hr4,hd2160,0.9406209502,94.1,-90.120264,29.934112,-113.0,-13.0,25.0,97839.0,2269.0,D,PERIODIC,-109.0,-11.0,5.0,17
idCX7o-9Hr4,hd2160,0.9471857016,94.7,-90.120264,29.934112,-113.0,-13.0,25.0,8.0,8.0,D,PERIODIC,-110.0,-13.0,5.0,17
idCX7o-9Hr4,hd2160,0.9471857016,94.7,-90.120264,29.934112,-113.0,-13.0,25.0,1.0,1.0,D,PERIODIC,-110.0,-13.0,5.0,17
idCX7o-9Hr4,hd2160,0.9522807298,95.2,-90.120264,29.934112,-113.0,-13.0,35.0,0.0,0.0,D,PERIODIC,-110.0,-11.0,6.0,17
idCX7o-9Hr4,hd2160,0.9522807298,95.2,-90.120264,29.934112,-113.0,-13.0,35.0,0.0,0.0,I,PERIODIC,-110.0,-11.0,6.0,17
idCX7o-9Hr4,hd2160,0.9583555754,95.8,-90.120264,29.934112,-112.0,-13.0,30.0,87374.0,1348.0,D,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,0.9583555754,95.8,-90.120264,29.934112,-112.0,-13.0,30.0,0.0,0.0,D,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,0.9583555754,95.8,-90.120264,29.934112,-112.0,-13.0,30.0,3.0,3.0,D,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,0.9642344564,96.4,-90.120264,29.934112,-112.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,0.9642344564,96.4,-90.120264,29.934112,-112.0,-13.0,30.0,0.0,5.0,D,PERIODIC,-110.0,-14.0,6.0,17
idCX7o-9Hr4,hd2160,0.9863782393,98.6,-90.120264,29.934112,-112.0,-13.0,30.0,83028.0,600.0,D,PERIODIC,-110.0,-14.0,6.0,17
idCX7o-9Hr4,hd2160,0.9863782393,98.6,-90.120264,29.934112,-112.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-109.0,-12.0,6.0,17
idCX7o-9Hr4,hd2160,0.9863782393,98.6,-90.120264,29.934112,-112.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-109.0,-12.0,6.0,17
idCX7o-9Hr4,hd2160,0.9863782393,98.6,-90.120264,29.934112,-113.0,-13.0,40.0,0.0,0.0,I,PERIODIC,-109.0,-13.0,4.0,17
idCX7o-9Hr4,hd2160,0.9863782393,98.6,-90.120264,29.934112,-113.0,-13.0,40.0,0.0,0.0,I,PERIODIC,-109.0,-13.0,4.0,17
idCX7o-9Hr4,hd2160,0.9863782393,98.6,-90.120264,29.934112,-113.0,-13.0,30.0,44656.0,415.0,D,PERIODIC,-109.0,-11.0,6.0,17
idCX7o-9Hr4,hd2160,0.9863782393,98.6,-90.120264,29.934112,-113.0,-13.0,30.0,0.0,0.0,D,PERIODIC,-109.0,-11.0,6.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-113.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-109.0,-12.0,6.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-113.0,-13.0,30.0,0.0,0.0,I,PERIODIC,-109.0,-12.0,6.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-114.0,-13.0,20.0,0.0,0.0,I,PERIODIC,-109.0,-13.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-114.0,-13.0,20.0,1.0,0.0,D,PERIODIC,-109.0,-13.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-114.0,-13.0,20.0,0.0,0.0,D,PERIODIC,-109.0,-14.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-114.0,-13.0,20.0,0.0,0.0,I,PERIODIC,-109.0,-14.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-115.0,-13.0,15.0,0.0,0.0,I,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-115.0,-13.0,15.0,0.0,0.0,I,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-115.0,-13.0,15.0,0.0,0.0,I,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-115.0,-13.0,15.0,0.0,0.0,I,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-115.0,-13.0,15.0,0.0,0.0,D,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-115.0,-13.0,15.0,3.0,3.0,D,PERIODIC,-109.0,-13.0,6.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-115.0,-13.0,15.0,0.0,0.0,I,PERIODIC,-108.0,-11.0,6.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-115.0,-13.0,15.0,2.0,2.0,D,PERIODIC,-108.0,-11.0,6.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-117.0,-14.0,0.0,0.0,0.0,D,PERIODIC,-109.0,-13.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-117.0,-14.0,0.0,0.0,0.0,D,PERIODIC,-109.0,-13.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-117.0,-14.0,0.0,0.0,0.0,I,PERIODIC,-110.0,-12.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-117.0,-14.0,0.0,0.0,0.0,I,PERIODIC,-110.0,-12.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-119.0,-15.0,0.0,1.0,1.0,D,PERIODIC,-109.0,-14.0,4.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-119.0,-15.0,0.0,0.0,0.0,D,PERIODIC,-109.0,-14.0,4.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-105.0,-15.0,-15.0,0.0,0.0,D,HANDOVER_DATA_5G5G,-110.0,-14.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-105.0,-15.0,-15.0,1.0,0.0,D,PERIODIC,-110.0,-14.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-106.0,-17.0,-15.0,11.0,0.0,D,PERIODIC,-110.0,-13.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-106.0,-17.0,-15.0,0.0,0.0,D,PERIODIC,-110.0,-13.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-109.0,-15.0,6.0,8.0,8.0,D,IRAT_HANDOVER_DATA_5G4G,,,,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-105.0,-15.0,0.0,5.0,4.0,D,PERIODIC,-109.0,-15.0,6.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-105.0,-15.0,-5.0,1.0,0.0,D,IRAT_HANDOVER_DATA_4G5G,-108.0,-12.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-105.0,-15.0,-5.0,0.0,0.0,D,PERIODIC,-108.0,-12.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-105.0,-15.0,-5.0,6.0,6.0,D,PERIODIC,-108.0,-11.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-105.0,-15.0,-5.0,1.0,1.0,D,PERIODIC,-108.0,-11.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-105.0,-15.0,-5.0,4.0,5.0,D,PERIODIC,-107.0,-14.0,5.0,17
idCX7o-9Hr4,hd2160,1.0,100.0,-90.120264,29.934112,-105.0,-15.0,-5.0,0.0,0.0,D,PERIODIC,-107.0,-14.0,5.0,17
HI7mTIxNotQ,hd2160,0.0,0.0,-90.120266,29.934115,-107.0,-15.0,-15.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.0,0.0,-90.120266,29.934115,-107.0,-15.0,-15.0,3.0,3.0,D,PERIODIC,-106.0,-14.0,10.0,28
HI7mTIxNotQ,hd2160,0.0,0.0,-90.120266,29.934115,-107.0,-15.0,-15.0,0.0,0.0,D,PERIODIC,-106.0,-14.0,10.0,28
HI7mTIxNotQ,hd2160,0.0,0.0,-90.120266,29.934115,-107.0,-15.0,-15.0,16692.0,3037.0,D,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.0,0.0,-90.120266,29.934115,-107.0,-15.0,-15.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.001519503028,0.2,-90.120266,29.934115,-107.0,-15.0,-15.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.00294962778,0.3,-90.120266,29.934115,-107.0,-15.0,-15.0,0.0,3.0,D,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.007239999357,0.7,-90.120266,29.934115,-106.0,-14.0,-5.0,0.0,2.0,D,PERIODIC,-106.0,-14.0,10.0,28
HI7mTIxNotQ,hd1440,0.01608889073,1.6,-90.120266,29.934115,-106.0,-14.0,-5.0,0.0,0.0,D,PERIODIC,-106.0,-14.0,10.0,28
HI7mTIxNotQ,hd1440,0.02332889277,2.3,-90.120266,29.934115,-106.0,-15.0,-10.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd1440,0.02332889277,2.3,-90.120266,29.934115,-106.0,-15.0,-10.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.04826667756,4.8,-90.120266,29.934115,-106.0,-15.0,-10.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.04826667756,4.8,-90.120266,29.934115,-106.0,-15.0,-10.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.06122717593,6.1,-90.120266,29.934115,-106.0,-14.0,-10.0,0.0,995.0,D,PERIODIC,-106.0,-13.0,11.0,28
HI7mTIxNotQ,hd2160,0.07159557301,7.2,-90.120266,29.934115,-106.0,-14.0,-10.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,11.0,28
HI7mTIxNotQ,hd2160,0.08625434167,8.6,-90.120266,29.934115,-107.0,-15.0,-15.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.08625434167,8.6,-90.120266,29.934115,-107.0,-15.0,-15.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.08625434167,8.6,-90.120266,29.934115,-107.0,-15.0,-15.0,1.0,1.0,D,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.08625434167,8.6,-90.120266,29.934115,-107.0,-15.0,-15.0,76028.0,1213.0,D,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.08625434167,8.6,-90.120266,29.934115,-107.0,-15.0,-15.0,1.0,1.0,D,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.0965333578,9.7,-90.120266,29.934115,-107.0,-15.0,-15.0,0.0,0.0,D,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.1037733598,10.4,-90.120266,29.934115,-107.0,-14.0,-5.0,7.0,9.0,D,PERIODIC,-107.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.1037733598,10.4,-90.120266,29.934115,-107.0,-14.0,-5.0,0.0,0.0,D,PERIODIC,-107.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.1037733598,10.4,-90.120266,29.934115,-106.0,-15.0,-10.0,36133.0,419.0,D,PERIODIC,-105.0,-13.0,12.0,28
HI7mTIxNotQ,hd2160,0.1037733598,10.4,-90.120266,29.934115,-106.0,-15.0,-10.0,0.0,0.0,D,PERIODIC,-105.0,-13.0,12.0,28
HI7mTIxNotQ,hd2160,0.1037733598,10.4,-90.120266,29.934115,-106.0,-15.0,-10.0,0.0,0.0,D,PERIODIC,-105.0,-13.0,12.0,28
HI7mTIxNotQ,hd2160,0.1037733598,10.4,-90.120266,29.934115,-106.0,-15.0,-10.0,0.0,0.0,I,PERIODIC,-105.0,-12.0,12.0,28
HI7mTIxNotQ,hd2160,0.1037733598,10.4,-90.120266,29.934115,-106.0,-15.0,-10.0,0.0,0.0,I,PERIODIC,-105.0,-12.0,12.0,28
HI7mTIxNotQ,hd2160,0.1227225001,12.3,-90.120266,29.934115,-106.0,-14.0,-10.0,0.0,0.0,D,PERIODIC,-108.0,-13.0,9.0,28
HI7mTIxNotQ,hd2160,0.1227225001,12.3,-90.120266,29.934115,-106.0,-14.0,-10.0,21543.0,374.0,D,PERIODIC,-108.0,-13.0,9.0,28
HI7mTIxNotQ,hd2160,0.1227225001,12.3,-90.120266,29.934115,-106.0,-15.0,-15.0,1.0,1.0,D,PERIODIC,-108.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1227225001,12.3,-90.120266,29.934115,-106.0,-15.0,-15.0,96.0,95.0,D,PERIODIC,-108.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1227225001,12.3,-90.120266,29.934115,-106.0,-15.0,-15.0,5.0,5.0,D,PERIODIC,-107.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1227225001,12.3,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,0.0,D,PERIODIC,-107.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1359511467,13.6,-90.120266,29.934115,-106.0,-15.0,-15.0,17534.0,4602.0,D,PERIODIC,-106.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1359511467,13.6,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1359511467,13.6,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,0.0,I,PERIODIC,-107.0,-11.0,8.0,28
HI7mTIxNotQ,hd2160,0.1359511467,13.6,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,0.0,D,PERIODIC,-107.0,-11.0,8.0,28
HI7mTIxNotQ,hd2160,0.144800038,14.5,-90.120266,29.934115,-106.0,-15.0,-15.0,8.0,6.0,D,PERIODIC,-105.0,-12.0,8.0,28
HI7mTIxNotQ,hd2160,0.144800038,14.5,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,705.0,D,PERIODIC,-105.0,-12.0,8.0,28
HI7mTIxNotQ,hd2160,0.144800038,14.5,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,0.0,I,PERIODIC,-105.0,-14.0,8.0,28
HI7mTIxNotQ,hd2160,0.1549002869,15.5,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,0.0,I,PERIODIC,-105.0,-14.0,8.0,28
HI7mTIxNotQ,hd2160,0.1549002869,15.5,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,0.0,I,PERIODIC,-105.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1549002869,15.5,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,0.0,I,PERIODIC,-105.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1549002869,15.5,-90.120266,29.934115,-106.0,-15.0,-15.0,36087.0,373.0,D,PERIODIC,-106.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1549002869,15.5,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,0.0,I,PERIODIC,-106.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1652686867,16.5,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,0.0,I,PERIODIC,-105.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1652686867,16.5,-90.120266,29.934115,-106.0,-15.0,-15.0,3.0,3.0,D,PERIODIC,-105.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1652686867,16.5,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,0.0,D,PERIODIC,-105.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1738494298,17.4,-90.120266,29.934115,-106.0,-15.0,-15.0,36069.0,344.0,D,PERIODIC,-105.0,-13.0,8.0,28
HI7mTIxNotQ,hd2160,0.1738494298,17.4,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,0.0,D,PERIODIC,-105.0,-14.0,8.0,28
HI7mTIxNotQ,hd2160,0.1738494298,17.4,-90.120266,29.934115,-106.0,-15.0,-15.0,0.0,0.0,I,PERIODIC,-105.0,-14.0,8.0,28
HI7mTIxNotQ,hd2160,0.1738494298,17.4,-90.120266,29.934115,-106.0,-15.0,-15.0,1.0,1.0,D,PERIODIC,-105.0,-14.0,8.0,28
HI7mTIxNotQ,hd2160,0.1799274553,18.0,-90.120266,29.934115,-106.0,-15.0,-15.0,1.0,1.0,D,PERIODIC,-105.0,-14.0,8.0,28
HI7mTIxNotQ,hd2160,0.1799274553,18.0,-90.120266,29.934115,-105.0,-15.0,-10.0,66336.0,586.0,D,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.1856479517,18.6,-90.120266,29.934115,-105.0,-15.0,-10.0,0.0,0.0,D,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.1856479517,18.6,-90.120266,29.934115,-105.0,-15.0,-10.0,0.0,0.0,I,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.1856479517,18.6,-90.120266,29.934115,-105.0,-15.0,-10.0,0.0,0.0,I,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.1930667183,19.3,-90.120266,29.934115,-105.0,-15.0,-10.0,6.0,9.0,D,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.1930667183,19.3,-90.120266,29.934115,-105.0,-15.0,-10.0,0.0,628.0,D,PERIODIC,-106.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.1930667183,19.3,-90.120266,29.934115,-106.0,-15.0,-5.0,0.0,0.0,D,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.2060272166,20.6,-90.120266,29.934115,-106.0,-15.0,-5.0,2.0,0.0,D,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.2060272166,20.6,-90.120266,29.934115,-106.0,-14.0,-5.0,0.0,0.0,I,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.2060272166,20.6,-90.120266,29.934115,-106.0,-14.0,-5.0,0.0,0.0,I,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.2121052422,21.2,-90.120266,29.934115,-106.0,-14.0,-5.0,0.0,0.0,D,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.2121052422,21.2,-90.120266,29.934115,-106.0,-14.0,-5.0,49288.0,1377.0,D,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.2121052422,21.2,-90.120266,29.934115,-106.0,-14.0,-5.0,0.0,0.0,I,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.2192558606,21.9,-90.120266,29.934115,-106.0,-14.0,-5.0,2.0,2.0,D,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.2192558606,21.9,-90.120266,29.934115,-106.0,-14.0,-5.0,0.0,0.0,I,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.2252445051,22.5,-90.120266,29.934115,-106.0,-14.0,-5.0,72081.0,623.0,D,PERIODIC,-105.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.2396351255,24.0,-90.120266,29.934115,-106.0,-14.0,-5.0,0.0,0.0,D,PERIODIC,-107.0,-13.0,10.0,28
HI7mTIxNotQ,hd2160,0.2396351255,24.0,-90.120266,29.934115,-106.0,-14.0,-5.0,0.0,0.0,I,PERIODIC,-107.0,-13.0,10.0,28
